missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,fwd_pkts_per_sec,down_up_ratio,fwd_header_size_max,bwd_header_size_min,fwd_pkts_payload.tot,bwd_pkts_payload.tot,bwd_pkts_payload.avg,flow_pkts_payload.avg,bwd_iat.tot,flow_iat.tot,data_pkts_difference
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,0.0074338628587013,0.1666666666666666,-1.140296066647441,0.3448024008989264,-0.0009451572085808,1.3823413769338522,6.1710874866539145,-0.0009451572085834,-0.07317106989633,-0.1607635445254279,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.0817236951584397,-0.5002933521868261,-0.5368304062718233,0.0,0.0,2.350974695746937,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,7.312112140585784e-05,0.1538461666666666,0.1689304692504505,1.5288808961014206,-0.0009451572085796,1.005015742834099,1.8447071537045368,-0.0009451572085847,0.7122763153721159,0.597895820430965,0.1908086842023621
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,7.955398654861876e-05,0.1666666666666666,0.1689304692504505,1.5288808961014206,-0.0009451572085767,1.2622832206293852,1.8447071537045368,-0.0009451572085846,0.9751596151304048,0.6440027450131861,0.2420082062918081
0.0,1.3527436362558154,2.696519176975924,3.6472734143478704,4.328449638419265,7.815544223710865e-05,0.1666666666666666,0.1689304692504505,1.5288808961014206,-0.0009451572085767,1.2622832206293852,1.8447071537045368,-0.0009451572085846,0.9753415108872272,0.6584552504191103,0.2420082062918081
0.0,0.8792343320458702,0.1522335993370855,-0.5002933521868261,-0.5368304062718233,2.2655277251981204e-06,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,5.508486472385528,-0.0139894041554219
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,0.4057250278359249,-0.1207165775743606,-0.5002933521868261,-0.5368304062718233,8.578257560648173e-06,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,0.8350274497192887,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.5412935805839654,-0.666616931397253,0.8822289033247395,1.1895592870056595,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.5412935805839654,-0.666616931397253,0.8822289033247395,1.1895592870056595,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.0817236951584397,0.8822289033247395,1.0326147694349792,0.3999999999999999,0.1666666666666666,2.350974695746937,1.5288808961014206,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636338668897977,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,2.264751158836305,2.9159489802831424,0.0,0.0,-2.013113757246036,1.9235737278355851,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.0817236951584397,0.8822289033247395,1.0326147694349792,0.3724696356184723,0.1666666666666666,2.350974695746937,1.5288808961014206,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636330753849547,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.0817236951584397,-0.5002933521868261,-0.5368304062718233,0.0,0.0,2.350974695746937,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.0817236951584397,0.8822289033247395,1.0326147694349792,0.5348837209230911,0.1666666666666666,2.350974695746937,1.5288808961014206,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636365673178672,-0.0139894041554219
0.0,-0.0677842763740202,-0.0817236951584397,0.8822289033247395,1.0326147694349792,7.389082527090177e-05,0.1666666666666666,1.478157005148342,2.7129593913039147,-0.0009451572085587,-0.024054168347046,-0.0528280800451904,-0.00094515720858,0.1520907249803451,0.0102649085079274,0.1396091621129161
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-2.013113757246036,1.9235737278355851,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.0817236951584397,-0.5002933521868261,-0.5368304062718233,0.0,0.0,2.350974695746937,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,8.394889449993181e-05,0.15625,0.1689304692504505,1.5288808961014206,-0.0009451572085767,1.2622832206293852,1.8447071537045368,-0.0009451572085847,0.9862705313851275,0.6527449622277786,0.2420082062918081
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,8.022138786239413e-05,0.1666666666666666,0.1689304692504505,1.5288808961014206,-0.0009451572085767,1.2622832206293852,1.8447071537045368,-0.0009451572085846,0.9749199795381768,0.6372834744223044,0.2420082062918081
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,8.502973937907191e-05,0.15625,0.1689304692504505,1.5288808961014206,-0.0009451572085767,1.2622832206293852,1.8447071537045368,-0.0009451572085847,0.9754566239560298,0.6423674960703134,0.2420082062918081
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,6.669222640927608e-05,0.1527778333333333,0.1689304692504505,1.5288808961014206,-0.0009451572085816,1.005015742834099,2.0172103740230143,-0.0009451572085847,0.7119136847652151,0.6070786730307391,0.1396091621129161
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,0.4057250278359249,0.3666944526246504,-0.5002933521868261,-0.5368304062718233,0.3066666666564306,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085882,-0.024054168347046,-0.0528280800451904,-0.000945157208584,-0.0761261885655778,-0.1636166400203984,0.0884096400234701
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.5412935805839654,-0.666616931397253,0.8822289033247395,1.1895592870056595,0.0004164045267065,0.1666666666666666,0.1689304692504505,1.9235737278355851,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1533578530255019,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,5.426020946090385,0.8822289033247395,1.50344832214702,0.1672727272771141,0.1666666666666666,2.350974695746937,1.5288808961014206,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636189679755432,-0.0139894041554219
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,7.700671005175584e-05,0.1666666666666666,0.1689304692504505,1.5288808961014206,-0.0009451572085767,1.2622832206293852,1.8447071537045368,-0.0009451572085846,0.98538182672174,0.6707186397497396,0.2420082062918081
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.1811023622028246,0.1666666666666666,0.6053393145497478,1.5288808961014206,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636209234581538,-0.0139894041554219
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,7.401690483022674e-05,0.1666666666666666,0.1689304692504505,1.5288808961014206,-0.0009451572085767,1.2622832206293852,1.9802454389019524,-0.0009451572085846,0.9870268315792196,0.6465504127686728,0.2420082062918081
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2766881072380441,0.8822289033247395,1.1895592870056595,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,0.0066230886649453,0.1666666666666666,-1.140296066647441,0.3448024008989264,-0.0009451572085809,1.3823413769338522,6.1710874866539145,-0.0009451572085834,-0.0727049352880679,-0.1604108592926775,-0.0139894041554219
0.0,1.3527436362558154,2.696519176975924,3.6472734143478704,4.328449638419265,0.0004764321498825,0.1666666666666666,-1.140296066647441,0.3448024008989264,-0.0009451572085877,0.8849575865296321,20.06104539770192,-0.0009451572085807,-0.0761261885655778,-0.1546539188765574,-0.0139894041554219
0.0,-0.0677842763740202,2.1506188231530308,0.8822289033247395,1.50344832214702,0.0001656467380507,0.1833333333333333,2.350974695746937,2.7129593913039147,-0.0009451572078436,-0.024054168347046,-0.0528280800451904,-0.0009451572085498,0.2631736754748809,0.0949441440063006,0.4468062946495922
0.0,0.4057250278359249,0.1132407169211646,0.8822289033247395,1.0326147694349792,6.91362791054808e-05,0.1538461666666666,0.1689304692504505,1.5288808961014206,-0.0009451572085796,1.005015742834099,1.8447071537045368,-0.0009451572085847,0.7228548031332348,0.6417892319659115,0.1908086842023621
0.0,-0.0677842763740202,-0.2766881072380441,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.1689304692504505,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.0817236951584397,0.8822289033247395,1.0326147694349792,0.0118607649239362,0.1111111666666666,2.350974695746937,2.7129593913039147,-0.0009451572085778,-0.024054168347046,-0.0528280800451904,-0.0009451572085828,-0.0747279680419237,-0.1625611450730408,0.037210117934024
0.0,-0.0677842763740202,3.174181986570954,0.8822289033247395,1.50344832214702,0.5935483870812078,0.1666666666666666,2.350974695746937,1.5288808961014206,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636373588227102,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.3936667544858068,-0.5002933521868261,-0.5368304062718233,0.0,0.0,-1.140296066647441,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,-0.0677842763740202,-0.2376952248221232,-0.5002933521868261,-0.5368304062718233,0.0,0.0,0.6053393145497478,-0.4445832625694031,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1636445754842839,-0.0139894041554219
0.0,0.8792343320458702,4.782638386227691,2.264751158836305,3.857616085707224,6.624020004209289e-05,0.1444444999999999,2.350974695746937,2.7129593913039147,-0.0009451572077514,-0.024054168347046,-0.0528280800451904,-0.0009451572085554,1.1967845946769111,0.8063337241331201,0.5492053388284842
0.0,1.8262529404657608,3.0961962217391124,3.6472734143478704,4.328449638419265,0.0908193484745901,0.0833333333333333,0.1689304692504505,1.5288808961014206,-0.0009451572085911,-0.024054168347046,-0.0528280800451904,-0.0009451572085854,-0.0761261885655778,-0.1625291124077646,-0.0139894041554219
