"Label","TotalLengthofFwdPacket","BwdPacketLengthMin","BwdPacketLengthMean","FlowIATMax","FwdIATMin","BwdIATTotal","BwdIATMax","BwdPacketss","PacketLengthMean","SYNFlagCount","DownUpRatio"
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.11582442230545,-0.98308832828224,-0.175517566743505,-0.116069809056323,1.57163224350861,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0487215130617061,-0.284630928716446,-0.326378339572009,-0.0875123197645947,-0.695261268446237,-0.062933245361712,-0.0853489546723482,-0.582948852086828,-0.451126229399024,1.00958786207428,0.254096204648077
1,-0.0496028443070384,-0.284630928716446,-0.49848689025147,-0.0786557292350871,0.743874030733775,-0.0887009398238122,-0.0157235592654027,-0.597019911501047,-0.395069780376629,1.00958786207428,-0.869825294262381
0,0.224443100377922,-0.284630928716446,-0.393832407417157,-0.0999717202274181,-0.695261268446237,-0.1531284892453,-0.0988275731989127,-0.444886349750969,1.0019836546204,1.00958786207428,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115887866950907,-0.98308832828224,-0.175517566743505,-0.116069809056323,7.18688857151516,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115817654876602,-0.98308832828224,-0.175518358483146,-0.116070724184544,1.43470767490032,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115824986257854,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.59983006774209,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0514135794110847,-0.284630928716446,2.11226239821292,-0.115402303931014,-0.98308832828224,-0.169050373437752,-0.11543806554099,0.248526684502468,0.931534857757569,1.00958786207428,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115824704281652,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.59271217012928,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,2.62869711766483,-0.11472048547451,-0.119607148774232,-0.173249760496766,-0.114435390053351,-0.263761230184954,1.45421113676345,1.00958786207428,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,2.62869711766483,-0.0668857605862229,-0.407434208610235,-0.117080847276745,-0.0629917621441953,-0.585865531254616,1.45421113676345,1.00958786207428,0.254096204648077
0,-0.0512853857754,-0.284630928716446,2.32046922670815,-0.109490108903086,-0.98308832828224,-0.131482855270551,-0.10904284448886,-0.455962331684756,1.03030444604475,1.00958786207428,-0.869825294262381
0,-0.0515417730467694,-0.284630928716446,1.39764400951861,-0.114574421801859,-0.695261268446237,-0.169852933521115,-0.114553746636619,0.0181854072473948,0.515264432872479,1.00958786207428,0.254096204648077
0,-0.0545703476898204,3.41500929675861,-0.312963034308546,-0.115606454701283,1.60735521024178,-0.175516511090649,-0.116068588885362,0.0173620224653397,-0.450466741771134,-0.990632890544226,0.254096204648077
0,-0.0515257488423088,3.00393816059471,-0.333576796079982,-0.115347882524023,-0.119607148774232,-0.174704714044802,-0.115134548014309,-0.30564293518641,-0.28644828743265,-0.990632890544226,0.254096204648077
0,-0.0544581782585963,3.89459228894982,-0.288913645575204,-0.115638599988314,1.60735521024178,-0.175516775003863,-0.116068893928102,0.0895396988098026,-0.421953599876904,-0.990632890544226,0.254096204648077
0,-0.0545703476898204,3.41500929675861,-0.312963034308546,-0.115609556439505,0.743874030733775,-0.175517038917077,-0.116069198970842,0.0264853083622259,-0.450466741771134,-0.990632890544226,0.254096204648077
0,-0.0514135794110847,-0.284630928716446,1.94118304833912,-0.114004829873762,-0.695261268446237,-0.154321640885182,-0.113938780472007,-0.373605754186312,0.832328402922874,1.00958786207428,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115808631638137,-0.98308832828224,-0.175517830656719,-0.116070114099063,1.24624318498499,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0545863718942809,3.34649744073129,-0.316398661270452,-0.115623937225808,1.60735521024178,-0.175517302830291,-0.116069504013583,0.0561834595747804,-0.454540047756024,-0.990632890544226,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115821320567228,-0.98308832828224,-0.175517830656719,-0.116070114099063,1.50420266443838,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,0.592668232849872,-0.115489152601239,0.16821991106177,-0.175006630761463,-0.115569844004835,0.0874429242639698,0.015519462900287,1.00958786207428,0.254096204648077
1,-0.0511091195263336,-0.284630928716446,-0.49848689025147,-0.0893931010321236,1.03170109056978,-0.124019125669245,-0.0565477342536038,-0.595882407061126,-0.424397583467838,1.00958786207428,-0.869825294262381
0,-0.0517180392958359,-0.284630928716446,0.122979853562587,-0.115055755178721,-0.119607148774232,-0.173860191760435,-0.115104653825751,-0.153273650149949,-0.211771011056577,1.00958786207428,-0.869825294262381
0,0.221158138463501,-0.284630928716446,-0.393832407417157,-0.114786185929582,-0.695261268446237,-0.167687525601355,-0.114113875004987,-0.16200195825914,0.983427482730418,1.00958786207428,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,0.530826947535565,-0.115467158457481,-0.119607148774232,-0.174979975526863,-0.115549101098489,0.055802780186497,-0.0211402909637234,1.00958786207428,0.254096204648077
0,-0.0544581782585963,3.89459228894982,-0.288913645575204,-0.115626193035425,0.16821991106177,-0.175516511090649,-0.116068588885362,0.0625938570477429,-0.421953599876904,-0.990632890544226,0.254096204648077
0,-0.0502598366899224,-0.284630928716446,-0.353208950133292,-0.115419504479338,-0.119607148774232,-0.174758024514002,-0.115419457933826,0.100631879792988,-0.366556638482399,1.00958786207428,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.109497440284339,-0.119607148774232,-0.175517830656719,-0.116070114099063,-0.584143770331742,-0.631321527500252,-0.990632890544226,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115812861281167,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.33038419399139,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115820756614824,-0.98308832828224,-0.175517566743505,-0.116069809056323,1.4847829457908,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.0947342942509441,1.60735521024178,-0.175517566743505,-0.116069809056323,-0.590653643528015,-0.631321527500252,-0.990632890544226,-0.869825294262381
0,-0.0308224766792303,-0.284630928716446,-0.251121748994238,-0.0920828720232718,-0.695261268446237,-0.115946548283554,-0.0902933924512168,-0.568175467151424,-0.209919508151023,1.00958786207428,-0.869825294262381
0,-0.0512853857754,-0.284630928716446,2.60407726918523,-0.108664482583547,-0.695261268446237,-0.0918768714394591,-0.108147239003095,-0.504641227947333,1.21901204188558,1.00958786207428,0.254096204648077
1,-0.05210262020289,-0.284630928716446,1.44357933249054,-0.0442504029446013,-0.695261268446237,-0.0510120215782331,-0.0039928356412329,-0.592565919313463,0.7840451099434,1.00958786207428,0.254096204648077
0,-0.0534005807641975,-0.284630928716446,-0.436241413525837,-0.06277454756065,0.16821991106177,0.0658764604084778,-0.0318859438218571,-0.580724645036001,-0.585556736719256,1.00958786207428,0.254096204648077
1,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.097759898898708,0.16821991106177,-0.175517830656719,-0.116070114099063,-0.592862543084472,-0.631321527500252,-0.990632890544226,-0.869825294262381
0,-0.0512853857754,-0.284630928716446,2.37887711821808,-0.115391870811539,-0.695261268446237,-0.167918713576701,-0.115436540327288,0.150401398512007,1.08961891802416,1.00958786207428,0.254096204648077
0,-0.0479523512475979,-0.284630928716446,-0.300856539313013,-0.115734753873205,-0.695261268446237,-0.174272424200492,-0.11581235298344,0.739687594951974,-0.435987990516085,1.00958786207428,-0.869825294262381
1,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.107343988029449,0.16821991106177,-0.175518358483146,-0.116070724184544,-0.577932325287665,-0.631321527500252,-0.990632890544226,-0.869825294262381
0,-0.0449398008090075,-0.284630928716446,3.65137137547385,-0.113088689193372,-0.695261268446237,-0.0783732240256479,-0.11301755139605,-0.199902312760489,2.58043145967307,1.00958786207428,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115811451400157,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.30327767153566,-0.631321527500252,-0.990632890544226,1.37801770355853
1,-0.0542819120095298,-0.284630928716446,-0.49848689025147,-0.115909015166059,1.31952815040578,-0.17551862239636,-0.116071029227285,-0.599600202823814,-0.403216392346409,-0.990632890544226,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115814271162177,-0.98308832828224,-0.175517566743505,-0.116069809056323,1.34702199059157,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115823576376844,-0.98308832828224,-0.175517830656719,-0.116070114099063,1.55780273770538,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115823858353046,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.57163224350861,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0475837945450044,-0.284630928716446,1.61419464940873,0.165894899402824,-0.119607148774232,0.119821113062048,0.189174564578099,-0.595062042366306,0.848452346782992,1.00958786207428,0.254096204648077
1,-0.0497310379427231,-0.284630928716446,0.680620283074666,-0.0999838452041054,-0.119607148774232,-0.107532467199122,-0.0695352339681516,-0.593205544506902,0.0657956965963594,1.00958786207428,-0.869825294262381
0,-0.0517180392958359,1.35965361593913,-0.333576796079982,-0.102911604109765,2.18300932991379,-0.161528582929397,-0.0999068144143879,-0.579115019623832,-0.309077765144588,-0.990632890544226,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115821320567228,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.51075656752235,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0512853857754,-0.284630928716446,2.83214113512852,-0.113731312957794,-0.695261268446237,-0.152417243133934,-0.113639838586432,-0.26039628610872,1.3542091864511,1.00958786207428,0.254096204648077
1,-0.0466864390952115,-0.284630928716446,-0.49848689025147,-0.115910425047069,-0.119607148774232,-0.17551862239636,-0.116071029227285,-0.599600202823814,1.52753064449147,-0.990632890544226,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115823576376844,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.56469539877716,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115822448472036,-0.98308832828224,-0.175517830656719,-0.116070114099063,1.53066559362893,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0487215130617061,-0.284630928716446,-0.326378339572009,-0.115683152228234,-0.695261268446237,-0.174363474259275,-0.11569338631469,0.822991296070093,-0.451126229399024,1.00958786207428,0.254096204648077
0,-0.0515417730467694,-0.284630928716446,0.689198939499048,-0.115613786082535,-0.695261268446237,-0.173008543819294,-0.115749209136181,0.503152819362652,0.100762648036623,1.00958786207428,0.254096204648077
1,-0.0544581782585963,-0.284630928716446,-0.49848689025147,-0.009680684528333,0.16821991106177,-0.031622845582027,0.050248034197235,-0.597944116000408,-0.594661773636241,1.00958786207428,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115806375828521,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.21169531401319,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115817654876602,-0.98308832828224,-0.175517302830291,-0.116069504013583,1.41056158737009,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0495707958981172,-0.284630928716446,-0.338157632017738,-0.114569910182626,-0.407434208610235,-0.171082769097724,-0.113735927049653,-0.305579142356151,-0.441233914858472,1.00958786207428,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115814553138379,-0.98308832828224,-0.175518358483146,-0.116070724184544,1.36965713217461,-0.631321527500252,-0.990632890544226,1.37801770355853
1,-0.0437540096789241,-0.284630928716446,-0.49848689025147,-0.115908451213655,1.89518227007779,-0.17551862239636,-0.116071029227285,-0.599600202823814,2.27294563972635,-0.990632890544226,-0.869825294262381
1,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.10751232782206,0.456046970897773,-0.175516247177436,-0.116068283842621,-0.586374937834868,-0.631321527500252,-0.990632890544226,-0.869825294262381
1,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.0672393587435664,-0.407434208610235,-0.175518094569933,-0.116070419141804,-0.597138076460899,-0.631321527500252,-0.990632890544226,-0.869825294262381
1,-0.0533845565597369,-0.284630928716446,-0.363954971311249,-0.0308745798251858,-0.98308832828224,0.163810167549004,-0.0031591538317661,-0.594666692018832,-0.530219984082506,1.00958786207428,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115816526971794,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.40461436299544,-0.631321527500252,-0.990632890544226,1.37801770355853
1,-0.050548272370213,-0.284630928716446,-0.49848689025147,-0.071944413650611,2.18300932991379,-0.0951863431413215,-0.0232236451232002,-0.597126887701195,-0.395884441573607,1.00958786207428,-0.869825294262381
0,-0.0331940589393972,-0.284630928716446,-0.152175692491346,-0.115555135032513,-0.407434208610235,-0.174247616358388,-0.115646714775412,0.346875938217831,-0.0895718315098761,1.00958786207428,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.11586333502133,-0.98308832828224,-0.175517566743505,-0.116069809056323,3.29364418265211,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115824140329248,-0.98308832828224,-0.175518358483146,-0.116070724184544,1.5856401947862,-0.631321527500252,-0.990632890544226,1.37801770355853
1,-0.0542178151916874,-0.284630928716446,-0.49848689025147,-0.0280542538524986,-0.119607148774232,0.0101791601016323,0.0035182317552184,-0.597308584002053,-0.590588467651351,1.00958786207428,-0.869825294262381
0,-0.0544581782585963,3.89459228894982,-0.288913645575204,-0.115619425606576,1.89518227007779,-0.175516511090649,-0.116068588885362,0.0437279295608235,-0.421953599876904,-0.990632890544226,0.254096204648077
0,-0.0495707958981172,-0.284630928716446,-0.338157632017738,-0.114640686209336,-0.695261268446237,-0.170958993800421,-0.113919562779363,-0.31302544257452,-0.441233914858472,1.00958786207428,0.254096204648077
0,-0.0512853857754,-0.284630928716446,2.20098420649909,-0.114285678170982,-0.695261268446237,-0.149171638429827,-0.114231621502775,-0.400447046853935,0.985711909223296,1.00958786207428,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.11581596301939,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.39282486559527,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0515417730467694,-0.284630928716446,1.70779639749508,-0.115442344551702,-0.695261268446237,-0.170877972443765,-0.115449352122384,0.234118852577198,0.697119330902777,1.00958786207428,0.254096204648077
0,-0.0512853857754,-0.284630928716446,2.68352131734124,-0.114573857849455,-0.98308832828224,-0.161540986850448,-0.114547950824552,-0.0357449890559566,1.26610678165308,1.00958786207428,0.254096204648077
1,-0.0403729025377402,-0.284630928716446,-0.49848689025147,-0.0979085003571769,1.60735521024178,-0.140157418697067,-0.0752020129562472,-0.594464126312541,0.121425418507428,1.00958786207428,-0.869825294262381
1,-0.0510610469129518,-0.284630928716446,-0.49848689025147,-0.100556538870425,2.18300932991379,-0.136584825520982,-0.0710723443369417,-0.593323375254285,-0.421953599876904,1.00958786207428,-0.869825294262381
1,-0.048064520678822,-0.284630928716446,-0.49848689025147,-0.115910707023271,-0.407434208610235,-0.17551862239636,-0.116071029227285,-0.599600202823814,1.17722632979093,-0.990632890544226,-0.869825294262381
1,-0.0522788864519564,-0.284630928716446,1.70129597312085,-0.0499798773936148,0.456046970897773,-0.0280840332973163,0.0237102309121326,-0.59596032724788,0.684084751751129,1.00958786207428,0.254096204648077
0,-0.0512853857754,-0.284630928716446,2.73257539149844,-0.108951816333414,-0.695261268446237,-0.123530358397168,-0.108467533880497,-0.457243049454443,1.27304600381469,1.00958786207428,-0.869825294262381
0,-0.0517180392958359,-0.284630928716446,0.122979853562587,-0.115680614442416,0.16821991106177,-0.174731105366188,-0.115758360418392,0.229448030811898,-0.211771011056577,1.00958786207428,-0.869825294262381
1,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.0986334611725917,1.60735521024178,-0.175516775003863,-0.116068893928102,-0.591999451941249,-0.631321527500252,-0.990632890544226,-0.869825294262381
1,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.104061503061637,0.743874030733775,-0.175518094569933,-0.116070419141804,-0.589734988701027,-0.631321527500252,-0.990632890544226,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115786073541975,-0.98308832828224,-0.175517302830291,-0.116069504013583,0.909140383413357,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0512853857754,-0.284630928716446,1.95676353724838,-0.114748119142308,-0.695261268446237,-0.168937946408646,-0.114561067662389,0.184856065692056,0.840936949379863,1.00958786207428,0.254096204648077
0,-0.0544581782585963,3.89459228894982,-0.288913645575204,-0.115628448845041,1.89518227007779,-0.175516511090649,-0.116068588885362,0.0638910051056889,-0.421953599876904,-0.990632890544226,0.254096204648077
1,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.108381660452913,1.31952815040578,-0.175516247177436,-0.116068283842621,-0.586814989587426,-0.631321527500252,-0.990632890544226,-0.869825294262381
0,-0.0512853857754,-0.284630928716446,2.77280860955515,-0.113989603158852,-0.98308832828224,-0.144952457879774,-0.113920172864844,-0.32296490257748,1.29802531040532,1.00958786207428,-0.869825294262381
0,-0.0515417730467694,-0.284630928716446,1.00631771906335,-0.115557954794534,-0.695261268446237,-0.172905353752673,-0.115530798534066,0.47145236858313,0.23617626722671,1.00958786207428,-0.869825294262381
1,-0.0534326291731187,-0.284630928716446,-0.49848689025147,-0.0937358165195618,-0.119607148774232,-0.128089723079893,-0.0612527134812716,-0.595382572577453,-0.542523457029649,1.00958786207428,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115815399066986,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.38117325694068,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115780715994136,-0.98308832828224,-0.175518094569933,-0.116070419141804,0.857226729029097,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0515417730467694,-0.284630928716446,0.967642375402085,-0.114023158326894,-0.98308832828224,-0.171143733050126,-0.113947626711478,0.0959891393064524,0.264223888495143,1.00958786207428,0.254096204648077
1,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.108802932898743,1.89518227007779,-0.175516511090649,-0.116068588885362,-0.573687930960331,-0.631321527500252,-0.990632890544226,-0.869825294262381
0,-0.0495707958981172,-0.284630928716446,-0.338157632017738,-0.114635046685295,-0.407434208610235,-0.171086199969504,-0.113991552866093,-0.305834147640436,-0.441233914858472,1.00958786207428,0.254096204648077
1,-0.0542178151916874,-0.284630928716446,-0.49848689025147,-0.0402271664940612,0.456046970897773,-0.0116826187952715,-0.0085818986275552,-0.596920292470273,-0.590588467651351,1.00958786207428,-0.869825294262381
0,-0.0387063852738392,-0.284630928716446,0.131577219380716,-0.11514457768236,-0.695261268446237,-0.172979513365769,-0.115241618016183,0.160288796238723,-0.149134324646728,1.00958786207428,-0.869825294262381
1,-0.0496509169204201,-0.284630928716446,-0.256029787516155,1.64149553899877,0.456046970897773,1.66426657626635,1.90355381100149,-0.599263374156302,-0.309801908439842,1.00958786207428,0.254096204648077
0,-0.0433053319540277,-0.284630928716446,3.66639868755829,0.750963655300764,-0.98308832828224,0.982856117641805,0.821843579585674,-0.555695832706464,2.58296328410757,1.00958786207428,0.254096204648077
0,-0.0544581782585963,3.89459228894982,-0.288913645575204,-0.11562139943999,2.18300932991379,-0.175516511090649,-0.116068588885362,0.0474146235273482,-0.421953599876904,-0.990632890544226,0.254096204648077
0,0.222424050615888,-0.284630928716446,-0.393832407417157,-0.115332937785315,-0.695261268446237,-0.16960749423222,-0.114834996043253,-0.02386021833212,0.990578397862705,1.00958786207428,-0.869825294262381
0,-0.0512853857754,-0.284630928716446,2.53887505534111,-0.114298649076275,-0.695261268446237,-0.163435619812782,-0.114249313981717,-0.037573607813946,1.18209313696286,1.00958786207428,0.254096204648077
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.11582442230545,-0.98308832828224,-0.175517830656719,-0.116070114099063,1.57861369833848,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115822730448238,-0.98308832828224,-0.175517302830291,-0.116069504013583,1.52398764429209,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115826396138865,-0.98308832828224,-0.175517566743505,-0.116069809056323,1.62146380787843,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115823294400642,-0.98308832828224,-0.175517830656719,-0.116070114099063,1.55095383927395,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115816244995592,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.39870222582398,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0475837945450044,-0.284630928716446,1.61419464940873,0.165963137643715,-0.119607148774232,0.0893779321031225,0.189132468679926,-0.59454147378428,0.962281106155243,1.00958786207428,0.254096204648077
0,-0.0515257488423088,3.27798558470398,-0.319834288232358,-0.115270903020869,0.16821991106177,-0.174617622684227,-0.115034493995463,-0.327104417105273,-0.279206854602305,-0.990632890544226,0.254096204648077
1,-0.0523590074742593,-0.284630928716446,0.45386890358887,-0.0948817678046049,0.16821991106177,-0.108550908291426,-0.0616758077621829,-0.593714140806134,-0.0867518504120807,1.00958786207428,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.0964800089177014,1.60735521024178,-0.175517038917077,-0.116069198970842,-0.589864574020511,-0.631321527500252,-0.990632890544226,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115813143257369,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.33589843503031,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115821320567228,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.51075656752235,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0551151706414803,-0.284630928716446,-0.49848689025147,-0.115909861094665,0.456046970897773,-0.17551862239636,-0.116071029227285,-0.599600202823814,-0.615028303560691,-0.990632890544226,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115819064757612,-0.98308832828224,-0.175517830656719,-0.116070114099063,1.45320138301511,-0.631321527500252,-0.990632890544226,1.37801770355853
0,-0.0545863718942809,3.34649744073129,-0.316398661270452,-0.115608428534697,2.18300932991379,-0.175516511090649,-0.116068588885362,0.0201843566113816,-0.454540047756024,-0.990632890544226,0.254096204648077
1,-0.0540896215560027,-0.284630928716446,-0.49848689025147,-0.0321632110684553,0.743874030733775,-0.0586531008592556,0.0190052516844648,-0.597585053988733,-0.58096065352006,1.00958786207428,-0.869825294262381
0,-0.0551792674593227,-0.284630928716446,-0.49848689025147,-0.115815681043188,-0.98308832828224,-0.175518094569933,-0.116070419141804,1.38698197679086,-0.631321527500252,-0.990632890544226,1.37801770355853
